,name,price,rating,category,features,n_features,brand_name,capacity_value,capacity_unit,star_rating,has_star_rating,has_inverter,has_wifi,has_voice_control,has_app_control,smart_connectivity_score,model_year,is_recent_model,appliance_age,ac_split,ac_window,ac_pm25_filter,ac_hepa_filter,ac_auto_clean,ac_hot_and_cold,ac_copper_condenser,ac_Dehumidification,ac_Turbo Mode,ac_Self Diagnosis,ref_single_door,ref_multi_door,ref_chest_freezer,ref_side_door,ref_french_door,ref_double_door,ref_triple_door,ref_frost_free,ref_convertible,ref_door_alarm,ref_door_lock,ref_dispenser,ref_door_display,ref_mini,wm_fully_automatic,wm_semi_automatic,wm_with_dryer,wm_washer_only,wm_dryer_only,wm_front_load,wm_top_load,wm_inbuilt_heater,wm_quick_wash,wm_ss_tub,wm_child_lock,wm_shock_proof,wm_display
685,Croma CRLA012INF170291 1 Ton 5 Star 2026 Inverter Split AC,32990,4.45,AC,"['Split AC', '1 Ton Capacity', 'Digital Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis']",12,Croma,1.0,Ton,5.0,1,1,0,0,0,0,2026,1,0,1,0,1,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Croma CRLA018IND170297 1.5 Ton 3 Star 2026 Inverter Split AC,32490,4.05,AC,"['Split AC', '1.5 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Night Glow Buttons']",12,Croma,1.5,Ton,3.0,1,1,0,0,0,0,2026,1,0,1,0,1,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,Carrier CAI12EE5R36W0 1 Ton 5 Star 2026 Inverter Split AC,41989,4.1,AC,"['Split AC', '1 Ton Capacity', 'Digital LED (Temperature) & Smart Energy Panel Display', '2-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature']",14,Carrier,1.0,Ton,5.0,1,1,1,1,1,3,2026,1,0,1,0,1,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,Samsung Bespoke AR50H12D1XH 1 Ton 3 Star 2026 Inverter Split AC,32490,4.55,AC,"['Split AC', '1 Ton Capacity', 'Digital Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Dust Filter']",12,Samsung,1.0,Ton,3.0,1,1,1,1,1,3,2026,1,0,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,Croma CRLA018IND170292 1.5 Ton 3 Star 2026 Inverter Split AC,32490,4.6,AC,"['Split AC', '1.5 Ton Capacity', 'Digital Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis']",12,Croma,1.5,Ton,3.0,1,1,0,0,0,0,2026,1,0,1,0,1,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,Croma CRLA012IND170290 1 Ton 3 Star 2026 Inverter Split AC,29490,4.3,AC,"['Split AC', '1 Ton Capacity', 'Digital Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis']",12,Croma,1.0,Ton,3.0,1,1,0,0,0,0,2026,1,0,1,0,1,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,Midea MAI12SD3R36F0 1 Ton 3 Star 2026 Inverter Split AC,29489,4.45,AC,"['Split AC', '1 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature']",12,Midea,1.0,Ton,3.0,1,1,0,0,0,0,2026,1,0,1,0,1,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,Midea MAI18SR5R36F0 1.5 Ton 5 Star 2026 Inverter Split AC,40490,4.0,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature']",12,Midea,1.5,Ton,5.0,1,1,0,0,0,0,2026,1,0,1,0,1,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,Midea MAI12SD3R36W0 1 Ton 3 Star 2026 Inverter Split AC,29990,4.35,AC,"['Split AC', '1 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Dust Filter', 'PM 2.5 Filter']",13,Midea,1.0,Ton,3.0,1,1,1,1,1,3,2026,1,0,1,0,1,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,Carrier CAI12EE3R36W0 1 Ton 3 Star 2026 Inverter Split AC,33490,4.65,AC,"['Split AC', '1 Ton Capacity', 'Digital LED (Temperature) & Smart Energy Panel Display', 'Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature']",14,Carrier,1.0,Ton,3.0,1,1,1,1,1,3,2026,1,0,1,0,1,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,Whirlpool SAI16P35MCP0 1.5 Ton 3 Star 2025 Inverter Split AC,36500,4.2,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']",10,Whirlpool,1.5,Ton,3.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,Carrier CAI12CE3R35F0 1 Ton 3 Star 2025 Inverter Split AC,32990,4.35,AC,"['Split AC', '1 Ton Capacity', 'Hidden LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter']",13,Carrier,1.0,Ton,3.0,1,1,1,0,1,2,2025,1,1,1,0,1,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,Panasonic CS/CU-HU18BKYFM 1.5 Ton 5 Star 2025 Inverter Split AC,43790,4.65,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter']",12,Panasonic,1.5,Ton,5.0,1,1,1,1,1,3,2025,1,1,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,Daikin FTKL35UV16W3 1 Ton 3 Star 2025 Inverter Split AC,37040,4.35,AC,"['Split AC', '1 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil']",10,Daikin,1.0,Ton,3.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,Godrej SIC 18PTC3 WZT 1.5 Ton 3 Star 2025 Inverter Split AC,30490,4.2,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '3 Star Rating']",10,Godrej,1.5,Ton,3.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,Panasonic CS/CU-EU12BKY5 1 Ton 5 Star 2025 Inverter Split AC,38500,4.5,AC,"['Split AC', '1 Ton Capacity', 'Hidden Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Auto Clean', '5 Star Rating']",10,Panasonic,1.0,Ton,5.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,Lloyd GLS12I3FWSEA 1 Ton 3 Star 2025 Inverter Split AC,28990,4.45,AC,"['Split AC', '1 Ton Capacity', 'Hidden LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', '3 Star Rating']",12,Lloyd,1.0,Ton,3.0,1,1,0,0,0,0,2025,1,1,1,0,1,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,LG US-Q18TNXE 1.5 Ton 3 Star 2025 Inverter Split AC,37727,4.6,AC,"['Split AC', '1.5 Ton Capacity', 'Magic LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']",12,LG,1.5,Ton,3.0,1,1,1,0,1,2,2025,1,1,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,Godrej SIC 18ITC5 WZS 1.5 Ton 5 Star 2025 Inverter Split AC,35990,4.2,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature', 'Auto Clean']",11,Godrej,1.5,Ton,5.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,IFB HI1831G223GM2 1.5 Ton 3 Star 2025 Inverter Split AC,38999,4.45,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']",11,IFB,1.5,Ton,3.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,Blue Star ID318DNUHC 1.5 Ton 3 Star 2025 Inverter Split AC,38690,4.7,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Hot And Cold', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis']",12,Blue Star,1.5,Ton,3.0,1,1,0,0,0,0,2025,1,1,1,0,1,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,Blue Star IC318DCUHC 1.5 Ton 3 Star 2024 Inverter Split AC,69900,4.3,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Hot And Cold', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis']",12,Blue Star,1.5,Ton,3.0,1,1,0,0,0,0,2024,1,2,1,0,1,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,Sharp AH-SI19V3B-GC 1.5 Ton 3 Star Inverter Split AC,30700,4.6,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden LED Panel Display', '2-Way Air Swing', 'Auto Restart', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']",11,Sharp,1.5,Ton,3.0,1,1,0,0,0,0,,,,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,Godrej EI 18DINV3R32 VYB AL 1.5 Ton 3 Star 2024 Inverter Split AC,34500,4.6,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']",12,Godrej,1.5,Ton,3.0,1,1,0,0,0,0,2024,1,2,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,Voltas 185V Vectra Elite-1 1.5 Ton 5 Star 2024 Inverter Split AC,37150,4.15,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden (LED) Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']",11,Voltas,1.5,Ton,5.0,1,1,0,0,0,0,2024,1,2,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,Lloyd GLS18I5KOGEV 1.5 Ton 5 Star 2025 Inverter Split AC,42990,4.25,AC,"['Split AC', '1.5 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', '5 Star Rating']",12,Lloyd,1.5,Ton,5.0,1,1,1,0,1,2,2025,1,1,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,Voltas 183V Vectra ZEN Gold 1.5 Ton 3 Star 2024 Inverter Split AC,37499,4.6,AC,"['Split AC', '1.5 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil']",11,Voltas,1.5,Ton,3.0,1,1,0,0,0,0,2024,1,2,1,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,Blue Star IC318DCUHC 1.5 Ton 3 Star 2025 Inverter Split AC,41390,4.7,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Hot And Cold', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter']",15,Blue Star,1.5,Ton,3.0,1,1,1,1,1,3,2025,1,1,1,0,1,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,Haier HSU18K-PYSC4BN-INV 1.5 Ton 4 Star Inverter Split AC,37850,4.1,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']",11,Haier,1.5,Ton,4.0,1,1,0,0,0,0,,,,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,Whirlpool SAI18P35DEB1 1.5 Ton 3 Star 2025 Inverter Split AC,32900,4.55,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '3 Star Rating']",10,Whirlpool,1.5,Ton,3.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,Haier HSU19G-MZAIS5BN-INV 1.6 Ton 5 Star 2025 Inverter Split AC,45590,4.25,AC,"['Split AC', '1.6 Ton Capacity', 'Hidden LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']",13,Haier,1.6,Ton,5.0,1,1,1,1,1,3,2025,1,1,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,Lloyd GLS18I3FWGSC 1.5 Ton 3 Star 2025 Inverter Split AC,33990,4.75,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']",11,Lloyd,1.5,Ton,3.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,Godrej SIC 24ITC3 WZR 2 Ton 3 Star 2025 Inverter Split AC,40950,4.6,AC,"['Split AC', '2 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature', 'Auto Clean']",11,Godrej,2.0,Ton,3.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,Godrej SIC 18ITC5 WZR 1.5 Ton 5 Star 2025 Inverter Split AC,39900,4.4,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature', 'Auto Clean']",11,Godrej,1.5,Ton,5.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,Carrier CAI12CL3R35F0 1 Ton 3 Star Inverter Split AC,32990,4.7,AC,"['Split AC', '1 Ton Capacity', 'Smart Energy LED Panel Display', '2-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature']",12,Carrier,1.0,Ton,3.0,1,1,0,0,0,0,,,,1,0,1,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,BPL BAS-V123ABFG 1 Ton 3 Star 2024 Inverter Split AC,28490,4.05,AC,"['Split AC', '1 Ton Capacity', 'Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', '3 Star Rating']",11,BPL,1.0,Ton,3.0,1,1,1,0,1,2,2024,1,2,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,Blue Star ID518QNURAV 1.5 Ton 5 Star 2025 Inverter Split AC,46500,4.35,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter']",13,Blue Star,1.5,Ton,5.0,1,1,1,0,1,2,2025,1,1,1,0,1,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,Godrej SIC 18TTC3 WZQ 1.5 Ton 3 Star 2025 Inverter Split AC,32500,4.45,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '3 Star Rating']",11,Godrej,1.5,Ton,3.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,Haier HSU18T-PNW3BN-FS 1.5 Ton 3 Star 2024 Split AC,36590,4.35,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '3 Star Rating']",10,Haier,1.5,Ton,3.0,1,0,0,0,0,0,2024,1,2,1,0,0,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,Blue Star IC512RNUR 1 Ton 5 Star 2025 Inverter Split AC,36990,4.4,AC,"['Split AC', '1 Ton Capacity', 'Hidden LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']",13,Blue Star,1.0,Ton,5.0,1,1,1,1,1,3,2025,1,1,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,Whirlpool WAI18P35MB0 1.5 Ton 3 Star Inverter Window AC,30790,4.6,AC,"['Window AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', '3 Star Rating']",11,Whirlpool,1.5,Ton,3.0,1,1,0,0,0,0,,,,0,1,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,Cruise CWCVBL-VP3F125 1 Ton 5 Star 2025 Inverter Split AC,31990,4.3,AC,"['Split AC', '1 Ton Capacity', 'Magic LED Panel Display', 'Air Swing', 'Auto Restart', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Night Glow Buttons']",11,Cruise,1.0,Ton,5.0,1,1,0,0,0,0,2025,1,1,1,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,Panasonic CS/CU-RU12BKY 1 Ton 3 Star Inverter Split AC,49100,4.5,AC,"['Split AC', '1 Ton Capacity', 'Hidden LED Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Auto Clean', '3 Star Rating']",10,Panasonic,1.0,Ton,3.0,1,1,0,0,0,0,,,,1,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,Sharp AH-SI19V3B-SC 1.5 Ton 3 Star 2025 Inverter Split AC,31999,4.1,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden LED Panel Display', '2-Way Air Swing', 'Auto Restart', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']",11,Sharp,1.5,Ton,3.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,Hitachi RAS.V318PCCISH1 1.5 Ton 3 Star 2024 Inverter Split AC,37500,4.3,AC,"['Split AC', '1.5 Ton Capacity', 'Digital Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Memory Feature']",11,Hitachi,1.5,Ton,3.0,1,1,0,0,0,0,2024,1,2,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,Hitachi RAW518HHEO 1.5 Ton 5 Star 2024 Inverter Window AC,39590,4.05,AC,"['Window AC', '1.5 Ton Capacity', 'Digital Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', '5 Star Rating']",10,Hitachi,1.5,Ton,5.0,1,1,0,0,0,0,2024,1,2,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,Blue Star ID512QNUR-M 1 Ton 5 Star 2025 Inverter Split AC,38990,4.2,AC,"['Split AC', '1 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Memory Feature', 'Night Glow Buttons']",12,Blue Star,1.0,Ton,5.0,1,1,0,0,0,0,2025,1,1,1,0,1,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,Blue Star ID312ONU 1 Ton 3 Star 2023 Inverter Split AC,56000,4.6,AC,"['Split AC', '1 Ton Capacity', 'LED Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', '3 Star Rating']",11,Blue Star,1.0,Ton,3.0,1,1,0,0,0,0,2023,0,3,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,Lloyd GLS12I3FWSEA 1 Ton 3 Star 2024 Inverter Split AC,29499,4.05,AC,"['Split AC', '1 Ton Capacity', '2-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', '3 Star Rating']",12,Lloyd,1.0,Ton,3.0,1,1,1,0,1,2,2024,1,2,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,BPL BAS-V183ATFG 1.5 Ton 3 Star Inverter Split AC,44990,4.5,AC,"['Split AC', '1.5 Ton Capacity', 'LED Display Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature']",13,BPL,1.5,Ton,3.0,1,1,0,0,0,0,,,,1,0,1,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,Lloyd Stellar Art GLS18V5FBGST 1.5 Ton 5 Star 2025 Inverter Split AC,46899,4.25,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']",13,Lloyd,1.5,Ton,5.0,1,1,1,1,1,3,2025,1,1,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,Lloyd Stellar Grace GLS18V5FWMGT 1.5 Ton 5 Star 2025 Inverter Split AC,49390,4.6,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']",13,Lloyd,1.5,Ton,5.0,1,1,1,1,1,3,2025,1,1,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,IFB CI223SL32SGN1 2 Ton 3 Star 2025 Inverter Split AC,48590,4.4,AC,"['Split AC', '2 Ton Capacity', 'LED Panel Display', '2-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']",13,IFB,2.0,Ton,3.0,1,1,1,1,1,3,2025,1,1,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,Hitachi RAS.G322PCBISS 2 Ton 3 Star 2024 Inverter Split AC,43990,4.1,AC,"['Split AC', '2 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Memory Feature', 'Night Glow Buttons']",10,Hitachi,2.0,Ton,3.0,1,1,0,0,0,0,2024,1,2,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
